# ubersdr-ntp-iqrecord https://m9psy-1.instance.ubersdr.org carrier_hz=162000 mode=iq bandwidth=-6000..6000 min_margin=0
frame,timestamp_ns,frames,baseband_dbfs,noise_dbfs,host_unix_ns
12720,1790299227925456748,240,-76.8,-95.18,1790299227958715646
12960,1790299227945456748,240,-76.8,-95.18,1790299227978872430
13200,1790299227965456748,240,-76.8,-95.18,1790299227998421813
13440,1790299227985456748,240,-76.8,-95.18,1790299228013681387
13680,1790299228005456748,240,-76.8,-95.18,1790299228033909269
13920,1790299228025456748,240,-77.06,-96.64,1790299228056245145
14160,1790299228045456748,240,-77.06,-96.64,1790299228075566220
14400,1790299228065456748,240,-77.06,-96.64,1790299228095542188
14640,1790299228085456748,240,-77.06,-96.64,1790299228117884419
14880,1790299228105456748,240,-77.06,-96.64,1790299228140667413
15120,1790299228125456748,240,-76.91,-97.41,1790299228157807790
15360,1790299228145456748,240,-76.91,-97.41,1790299228177182292
15600,1790299228165456748,240,-76.91,-97.41,1790299228197089188
15840,1790299228185456748,240,-76.91,-97.41,1790299228215859431
16080,1790299228205456748,240,-76.91,-97.41,1790299228235979969
16320,1790299228225456748,240,-77.09,-98.44,1790299228259145898
16560,1790299228245456748,240,-77.09,-98.44,1790299228278410332
16800,1790299228265456748,240,-77.09,-98.44,1790299228297470901
17040,1790299228285456748,240,-77.09,-98.44,1790299228319070589
17280,1790299228305456748,240,-77.09,-98.44,1790299228341867272
17520,1790299228325456748,240,-77.08,-99.39,1790299228359519859
17760,1790299228345456748,240,-77.08,-99.39,1790299228376580617
18000,1790299228365456748,240,-77.08,-99.39,1790299228395922574
18240,1790299228385456748,240,-77.08,-99.39,1790299228415563587
18480,1790299228405456748,240,-77.08,-99.39,1790299228435006393
18720,1790299228425456748,240,-77.06,-99.98,1790299228455675737
18960,1790299228445456748,240,-77.06,-99.98,1790299228475130556
19200,1790299228465456748,240,-77.06,-99.98,1790299228497166467
19440,1790299228485456748,240,-77.06,-99.98,1790299228516358057
19680,1790299228505456748,240,-76.87,-100.01,1790299228535424982
19920,1790299228525456748,240,-76.87,-100.01,1790299228557896907
20160,1790299228545456748,240,-76.87,-100.01,1790299228578466658
20400,1790299228565456748,240,-76.87,-100.01,1790299228596968924
20640,1790299228585456748,240,-76.87,-100.01,1790299228616890486
20880,1790299228605456748,240,-76.87,-100.01,1790299228639459629
21120,1790299228625456748,240,-77.01,-99.26,1790299228659562427
21360,1790299228645456748,240,-77.01,-99.26,1790299228680289878
21600,1790299228665456748,240,-77.01,-99.26,1790299228700665752
21840,1790299228685456748,240,-77.01,-99.26,1790299228719121364
22080,1790299228705456748,240,-77.01,-99.26,1790299228734780355
22320,1790299228725456748,240,-76.9,-99.95,1790299228753769059
22560,1790299228745456748,240,-76.9,-99.95,1790299228773996941
22800,1790299228765456748,240,-76.9,-99.95,1790299228795605848
23040,1790299228785456748,240,-76.9,-99.95,1790299228815109904
23280,1790299228805456748,240,-76.94,-100.03,1790299228836334060
23520,1790299228825456748,240,-76.94,-100.03,1790299228856461582
23760,1790299228845456748,240,-76.94,-100.03,1790299228878335533
24000,1790299228865456748,240,-76.94,-100.03,1790299228897349938
24240,1790299228885456748,240,-76.94,-100.03,1790299228916211183
24480,1790299228905456748,240,-76.94,-100.03,1790299228935910234
24720,1790299228925456748,240,-76.96,-100.61,1790299228957949148
24960,1790299228945456748,240,-76.96,-100.61,1790299228977357733
25200,1790299228965456748,240,-76.96,-100.61,1790299229000771386
25440,1790299228985456748,240,-76.96,-100.61,1790299229019173081
25680,1790299229005456748,240,-76.96,-100.61,1790299229038332964
25920,1790299229025456748,240,-77.06,-100.3,1790299229058107163
26160,1790299229045456748,240,-77.06,-100.3,1790299229076433639
26400,1790299229065456748,240,-77.06,-100.3,1790299229094747545
26640,1790299229085456748,240,-77.06,-100.3,1790299229114589978
26880,1790299229105456748,240,-77.06,-100.3,1790299229139381373
27120,1790299229125456748,240,-77.09,-100.08,1790299229154794527
27360,1790299229145456748,240,-77.09,-100.08,1790299229178267405
27600,1790299229165456748,240,-77.09,-100.08,1790299229198508068
27840,1790299229185456748,240,-77.09,-100.08,1790299229216174064
28080,1790299229205456748,240,-77.09,-100.08,1790299229236743116
28320,1790299229225456748,240,-77.13,-99.83,1790299229255470757
28560,1790299229245456748,240,-77.13,-99.83,1790299229278888461
28800,1790299229265456748,240,-77.13,-99.83,1790299229297468528
29040,1790299229285456748,240,-77.13,-99.83,1790299229316680442
29280,1790299229305456748,240,-77.13,-99.83,1790299229342188121
29520,1790299229325456748,240,-77.06,-100.25,1790299229359222340
29760,1790299229345456748,240,-77.06,-100.25,1790299229377786973
30000,1790299229365456748,240,-77.06,-100.25,1790299229398190224
30240,1790299229385456748,240,-77.06,-100.25,1790299229417498727
30480,1790299229405456748,240,-77.06,-100.25,1790299229436150102
30720,1790299229425456748,240,-76.64,-90.48,1790299229455166881
30960,1790299229445456748,240,-76.64,-90.48,1790299229474112633
31200,1790299229465456748,240,-76.64,-90.48,1790299229497813610
31440,1790299229485456748,240,-76.64,-90.48,1790299229515864147
31680,1790299229505456748,240,-76.64,-90.48,1790299229535303601
31920,1790299229525456748,240,-76.82,-88.65,1790299229554982258
32160,1790299229545456748,240,-76.82,-88.65,1790299229578503047
32400,1790299229565456748,240,-76.82,-88.65,1790299229597969878
32640,1790299229585456748,240,-76.82,-88.65,1790299229615734698
32880,1790299229605456748,240,-76.89,-90.01,1790299229639413256
33120,1790299229625456748,240,-76.89,-90.01,1790299229657172000
33360,1790299229645456748,240,-76.89,-90.01,1790299229676936072
33600,1790299229665456748,240,-76.89,-90.01,1790299229700013723
33840,1790299229685456748,240,-76.89,-90.01,1790299229716957290
34080,1790299229705456748,240,-76.89,-90.01,1790299229740847534
34320,1790299229725456748,240,-76.9,-91.29,1790299229759822410
34560,1790299229745456748,240,-76.9,-91.29,1790299229784652497
34800,1790299229765456748,240,-76.9,-91.29,1790299229799642976
35040,1790299229785456748,240,-76.9,-91.29,1790299229824367394
35280,1790299229805456748,240,-77.06,-91.92,1790299229842754143
35520,1790299229825456748,240,-77.06,-91.92,1790299229864912904
35760,1790299229845456748,240,-77.06,-91.92,1790299229884456978
36000,1790299229865456748,240,-77.01,-91.93,1790299229906343361
36240,1790299229885456748,240,-77.01,-91.93,1790299229925226187
36480,1790299229905456748,240,-77.01,-91.93,1790299229949184107
36720,1790299229925456748,240,-77.01,-91.93,1790299229964520296
36960,1790299229945456748,240,-77.01,-91.93,1790299229984783517
37200,1790299229965456748,240,-77.03,-93.38,1790299230002276100
37440,1790299229985456748,240,-77.03,-93.38,1790299230021952941
37680,1790299230005456748,240,-77.03,-93.38,1790299230042529956
37920,1790299230025456748,240,-77.03,-93.38,1790299230063625396
38160,1790299230045456748,240,-77.03,-93.38,1790299230084692760
38400,1790299230065456748,240,-77.03,-93.38,1790299230103804872
38640,1790299230085456748,240,-77.05,-95.3,1790299230123610569
38880,1790299230105456748,240,-77.05,-95.3,1790299230143277982
39120,1790299230125456748,240,-77.05,-95.3,1790299230160348239
39360,1790299230145456748,240,-77.05,-95.3,1790299230185831264
39600,1790299230165456748,240,-77.03,-97.02,1790299230202622997
39840,1790299230185456748,240,-77.03,-97.02,1790299230220411842
40080,1790299230205456748,240,-77.03,-97.02,1790299230240657115
40320,1790299230225456748,240,-77.03,-97.02,1790299230266569380
40560,1790299230245456748,240,-77.03,-97.02,1790299230282722562
40800,1790299230265456748,240,-77.05,-98.59,1790299230303414185
41040,1790299230285456748,240,-77.05,-98.59,1790299230322266979
41280,1790299230305456748,240,-77.05,-98.59,1790299230344650207
41520,1790299230325456748,240,-77.05,-98.59,1790299230363564530
41760,1790299230345456748,240,-77.05,-98.59,1790299230383210083
42000,1790299230365456748,240,-77.05,-98.59,1790299230400238785
42240,1790299230385456748,240,-76.99,-99.73,1790299230425305771
42480,1790299230405456748,240,-76.99,-99.73,1790299230441923811
42720,1790299230425456748,240,-76.99,-99.73,1790299230463148177
42960,1790299230445456748,240,-76.99,-99.73,1790299230483957411
43200,1790299230465456748,240,-77.09,-100.65,1790299230503685864
43440,1790299230485456748,240,-77.09,-100.65,1790299230518653855
43680,1790299230505456748,240,-77.09,-100.65,1790299230536491169
43920,1790299230525456748,240,-77.09,-100.65,1790299230560019081
44160,1790299230545456748,240,-77.09,-100.65,1790299230582557215
44400,1790299230565456748,240,-77.09,-100.65,1790299230596992393
44640,1790299230585456748,240,-77.03,-101.39,1790299230617629750
44880,1790299230605456748,240,-77.03,-101.39,1790299230641844543
45120,1790299230625456748,240,-77.03,-101.39,1790299230659800586
45360,1790299230645456748,240,-77.03,-101.39,1790299230679978043
45600,1790299230665456748,240,-77.21,-101.62,1790299230698715322
45840,1790299230685456748,240,-77.21,-101.62,1790299230718880138
46080,1790299230705456748,240,-77.21,-101.62,1790299230738813503
46320,1790299230725456748,240,-77.21,-101.62,1790299230759174711
46560,1790299230745456748,240,-77.21,-101.62,1790299230779695923
46800,1790299230765456748,240,-77.21,-101.62,1790299230799349927
47040,1790299230785456748,240,-77.33,-101.92,1790299230819729922
47280,1790299230805456748,240,-77.33,-101.92,1790299230841063727
47520,1790299230825456748,240,-77.33,-101.92,1790299230860663465
47760,1790299230845456748,240,-77.33,-101.92,1790299230876702179
48000,1790299230865456748,240,-77.33,-101.92,1790299230896437756
48240,1790299230885456748,240,-77.31,-101.9,1790299230920546112
48480,1790299230905456748,240,-77.31,-101.9,1790299230942723240
48720,1790299230925456748,240,-77.31,-101.9,1790299230961184509
48960,1790299230945456748,240,-77.31,-101.9,1790299230978769770
49200,1790299230965456748,240,-77.31,-101.9,1790299230999201516
49440,1790299230985456748,240,-77.31,-101.45,1790299231020715999
49680,1790299231005456748,240,-77.31,-101.45,1790299231041951678
49920,1790299231025456748,240,-77.31,-101.45,1790299231060165014
50160,1790299231045456748,240,-77.31,-101.45,1790299231080816688
50400,1790299231065456748,240,-77.31,-101.45,1790299231101126633
50640,1790299231085456748,240,-77.36,-100.23,1790299231121315823
50880,1790299231105456748,240,-77.36,-100.23,1790299231142936883
51120,1790299231125456748,240,-77.36,-100.23,1790299231164141483
51360,1790299231145456748,240,-77.36,-100.23,1790299231184186523
51600,1790299231165456748,240,-77.38,-99.57,1790299231204067369
51840,1790299231185456748,240,-77.38,-99.57,1790299231221362512
52080,1790299231205456748,240,-77.38,-99.57,1790299231238706893
52320,1790299231225456748,240,-77.38,-99.57,1790299231261538147
52560,1790299231245456748,240,-77.38,-99.57,1790299231281533879
52800,1790299231265456748,240,-77.46,-99.78,1790299231303173726
53040,1790299231285456748,240,-77.46,-99.78,1790299231319987319
53280,1790299231305456748,240,-77.46,-99.78,1790299231343466692
53520,1790299231325456748,240,-77.46,-99.78,1790299231360607977
53760,1790299231345456748,240,-77.46,-99.78,1790299231381414557
54000,1790299231365456748,240,-77.45,-100.42,1790299231401494937
54240,1790299231385456748,240,-77.45,-100.42,1790299231418975925
54480,1790299231405456748,240,-77.45,-100.42,1790299231439230487
54720,1790299231425456748,240,-77.45,-100.42,1790299231464870932
54960,1790299231445456748,240,-77.45,-100.42,1790299231483583836
55200,1790299231465456748,240,-77.45,-100.42,1790299231502656558
55440,1790299231485456748,240,-77.43,-100.63,1790299231522869843
55680,1790299231505456748,240,-77.43,-100.63,1790299231544547962
55920,1790299231525456748,240,-77.43,-100.63,1790299231563312688
56160,1790299231545456748,240,-77.43,-100.63,1790299231580665938
56400,1790299231565456748,240,-77.43,-100.63,1790299231601711233
56640,1790299231585456748,240,-77.48,-101.26,1790299231623013331
56880,1790299231605456748,240,-77.48,-101.26,1790299231643470010
57120,1790299231625456748,240,-77.48,-101.26,1790299231661953628
57360,1790299231645456748,240,-77.48,-101.26,1790299231683163048
57600,1790299231665456748,240,-77.5,-98.55,1790299231701364789
57840,1790299231685456748,240,-77.5,-98.55,1790299231721847659
58080,1790299231705456748,240,-77.5,-98.55,1790299231745117092
58320,1790299231725456748,240,-77.5,-98.55,1790299231764148119
58560,1790299231745456748,240,-77.5,-98.55,1790299231782145997
58800,1790299231765456748,240,-77.4,-97.46,1790299231802539680
59040,1790299231785456748,240,-77.4,-97.46,1790299231821144820
59280,1790299231805456748,240,-77.4,-97.46,1790299231842162877
59520,1790299231825456748,240,-77.4,-97.46,1790299231863157398
59760,1790299231845456748,240,-77.4,-97.46,1790299231882126965
60000,1790299231865456748,240,-77.43,-97.23,1790299231902558502
60240,1790299231885456748,240,-77.43,-97.23,1790299231921493638
60480,1790299231905456748,240,-77.43,-97.23,1790299231945257122
60720,1790299231925456748,240,-77.43,-97.23,1790299231962495904
60960,1790299231945456748,240,-77.43,-97.23,1790299231978748400
61200,1790299231965456748,240,-77.4,-98.66,1790299231999215137
61440,1790299231985456748,240,-77.4,-98.66,1790299232020577158
61680,1790299232005456748,240,-77.4,-98.66,1790299232037563117
61920,1790299232025456748,240,-77.4,-98.66,1790299232060195326
62160,1790299232045456748,240,-77.4,-98.66,1790299232080721078
62400,1790299232065456748,240,-77.4,-98.66,1790299232102209161
62640,1790299232085456748,240,-77.42,-98.94,1790299232120324650
62880,1790299232105456748,240,-77.42,-98.94,1790299232141939493
63120,1790299232125456748,240,-77.42,-98.94,1790299232159162421
63360,1790299232145456748,240,-77.42,-98.94,1790299232179792305
63600,1790299232165456748,240,-77.42,-98.94,1790299232200244724
63840,1790299232185456748,240,-77.28,-98.78,1790299232219131321
64080,1790299232205456748,240,-77.28,-98.78,1790299232239276094
64320,1790299232225456748,240,-77.28,-98.78,1790299232259479253
64560,1790299232245456748,240,-77.28,-98.78,1790299232280268023
64800,1790299232265456748,240,-77.28,-98.78,1790299232294894913
65040,1790299232285456748,240,-77.35,-99.18,1790299232314605418
65280,1790299232305456748,240,-77.35,-99.18,1790299232338033528
65520,1790299232325456748,240,-77.35,-99.18,1790299232357562936
65760,1790299232345456748,240,-77.35,-99.18,1790299232375946403
66000,1790299232365456748,240,-77.35,-99.18,1790299232395459189
66240,1790299232385456748,240,-77.19,-100.05,1790299232417546852
66480,1790299232405456748,240,-77.19,-100.05,1790299232437110971
66720,1790299232425456748,240,-77.19,-100.05,1790299232455763114
66960,1790299232445456748,240,-77.19,-100.05,1790299232479041416
67200,1790299232465456748,240,-77.19,-100.05,1790299232497028888
67440,1790299232485456748,240,-77.56,-100.69,1790299232516385161
67680,1790299232505456748,240,-77.56,-100.69,1790299232541464090
67920,1790299232525456748,240,-77.56,-100.69,1790299232558515420
68160,1790299232545456748,240,-77.56,-100.69,1790299232580237399
68400,1790299232565456748,240,-77.56,-100.69,1790299232600545458
68640,1790299232585456748,240,-77.46,-101.13,1790299232618880316
68880,1790299232605456748,240,-77.46,-101.13,1790299232640291015
69120,1790299232625456748,240,-77.46,-101.13,1790299232657894015
69360,1790299232645456748,240,-77.46,-101.13,1790299232676331259
69600,1790299232665456748,240,-77.46,-101.13,1790299232696357372
69840,1790299232685456748,240,-77.37,-101.19,1790299232715545889
70080,1790299232705456748,240,-77.37,-101.19,1790299232736197703
70320,1790299232725456748,240,-77.37,-101.19,1790299232755581424
70560,1790299232745456748,240,-77.37,-101.19,1790299232775763002
70800,1790299232765456748,240,-77.37,-101.19,1790299232796690476
71040,1790299232785456748,240,-77.56,-101.49,1790299232818114097
71280,1790299232805456748,240,-77.56,-101.49,1790299232838148242
71520,1790299232825456748,240,-77.56,-101.49,1790299232858915641
71760,1790299232845456748,240,-77.56,-101.49,1790299232877523784
72000,1790299232865456748,240,-77.56,-101.49,1790299232897890370
72240,1790299232885456748,240,-77.37,-101.49,1790299232916840941
72480,1790299232905456748,240,-77.37,-101.49,1790299232936484817
72720,1790299232925456748,240,-77.37,-101.49,1790299232959537256
72960,1790299232945456748,240,-77.37,-101.49,1790299232978559064
73200,1790299232965456748,240,-77.37,-101.49,1790299232993795800
73440,1790299232985456748,240,-77.36,-102.02,1790299233016752837
73680,1790299233005456748,240,-77.36,-102.02,1790299233036415780
73920,1790299233025456748,240,-77.36,-102.02,1790299233056177129
74160,1790299233045456748,240,-77.36,-102.02,1790299233075627128
74400,1790299233065456748,240,-77.36,-102.02,1790299233095038436
74640,1790299233085456906,240,-77.5,-101.88,1790299233115195710
74880,1790299233105456906,240,-77.5,-101.88,1790299233140227357
75120,1790299233125456906,240,-77.5,-101.88,1790299233155964919
75360,1790299233145456906,240,-77.5,-101.88,1790299233176470556
75600,1790299233165456906,240,-77.5,-101.88,1790299233199116175
75840,1790299233185456906,240,-77.45,-101.68,1790299233216999654
76080,1790299233205456906,240,-77.45,-101.68,1790299233236912416
76320,1790299233225456906,240,-77.45,-101.68,1790299233256427088
76560,1790299233245456906,240,-77.45,-101.68,1790299233278665816
76800,1790299233265456906,240,-77.45,-101.68,1790299233297891977
77040,1790299233285456906,240,-77.5,-101.07,1790299233317148728
77280,1790299233305456906,240,-77.5,-101.07,1790299233343413058
77520,1790299233325456906,240,-77.5,-101.07,1790299233354432969
77760,1790299233345456906,240,-77.5,-101.07,1790299233374108623
78000,1790299233365456906,240,-77.45,-100.88,1790299233397962830
78240,1790299233385456906,240,-77.45,-100.88,1790299233416876595
78480,1790299233405456906,240,-77.45,-100.88,1790299233436775738
78720,1790299233425456906,240,-77.45,-100.88,1790299233457220615
78960,1790299233445456906,240,-77.45,-100.88,1790299233476854505
79200,1790299233465456906,240,-77.45,-100.88,1790299233496903595
79440,1790299233485456906,240,-77.49,-99.37,1790299233515535345
79680,1790299233505456906,240,-77.49,-99.37,1790299233535923092
79920,1790299233525456906,240,-77.49,-99.37,1790299233558346897
80160,1790299233545456906,240,-77.49,-99.37,1790299233578452628
80400,1790299233565456906,240,-77.49,-99.37,1790299233597446081
80640,1790299233585455897,240,-77.53,-99.42,1790299233619526900
80880,1790299233605455897,240,-77.53,-99.42,1790299233639327917
81120,1790299233625455897,240,-77.53,-99.42,1790299233659344393
81360,1790299233645455897,240,-77.53,-99.42,1790299233678818138
81600,1790299233665455897,240,-77.53,-99.42,1790299233699862455
81840,1790299233685455897,240,-77.6,-100.3,1790299233714944984
82080,1790299233705455897,240,-77.6,-100.3,1790299233734251811
82320,1790299233725455897,240,-77.6,-100.3,1790299233754012111
82560,1790299233745455897,240,-77.6,-100.3,1790299233777259684
82800,1790299233765455897,240,-77.6,-100.3,1790299233797036677
83040,1790299233785455897,240,-77.48,-100.14,1790299233815769136
83280,1790299233805455897,240,-77.48,-100.14,1790299233837602929
83520,1790299233825455897,240,-77.48,-100.14,1790299233857311967
83760,1790299233845455897,240,-77.48,-100.14,1790299233876705675
84000,1790299233865455897,240,-77.48,-100.14,1790299233896128786
84240,1790299233885455897,240,-77.58,-100.27,1790299233917407837
84480,1790299233905455897,240,-77.58,-100.27,1790299233937197750
84720,1790299233925455897,240,-77.58,-100.27,1790299233956474965
84960,1790299233945455897,240,-77.58,-100.27,1790299233977906267
85200,1790299233965455897,240,-77.58,-100.27,1790299233997522976
85440,1790299233985455897,240,-77.48,-97.64,1790299234019629147
85680,1790299234005455897,240,-77.48,-97.64,1790299234038978018
85920,1790299234025455897,240,-77.48,-97.64,1790299234059808693
86160,1790299234045455897,240,-77.48,-97.64,1790299234075030343
86400,1790299234065455897,240,-77.48,-97.64,1790299234095831895
86640,1790299234085455897,240,-77.19,-93.13,1790299234114917956
86880,1790299234105455897,240,-77.19,-93.13,1790299234135221127
87120,1790299234125455897,240,-77.19,-93.13,1790299234155243050
87360,1790299234145455897,240,-77.19,-93.13,1790299234174884063
87600,1790299234165455897,240,-77.19,-93.13,1790299234199319621
87840,1790299234185455897,240,-77.57,-93.53,1790299234217182288
88080,1790299234205455897,240,-77.57,-93.53,1790299234236274425
88320,1790299234225455897,240,-77.57,-93.53,1790299234258415097
88560,1790299234245455897,240,-77.57,-93.53,1790299234280749925
88800,1790299234265455897,240,-77.57,-93.53,1790299234300150269
89040,1790299234285455897,240,-77.62,-95.19,1790299234319153359
89280,1790299234305455897,240,-77.62,-95.19,1790299234339532167
89520,1790299234325455897,240,-77.62,-95.19,1790299234358913513
89760,1790299234345455897,240,-77.62,-95.19,1790299234377165680
90000,1790299234365455897,240,-77.62,-95.19,1790299234398357570
90240,1790299234385455897,240,-77.61,-96.7,1790299234418322992
90480,1790299234405455897,240,-77.61,-96.7,1790299234435474054
90720,1790299234425455897,240,-77.61,-96.7,1790299234455560649
90960,1790299234445455897,240,-77.61,-96.7,1790299234474238004
91200,1790299234465455897,240,-77.61,-96.7,1790299234497714305
91440,1790299234485455897,240,-77.59,-98.13,1790299234516486433
91680,1790299234505455897,240,-77.59,-98.13,1790299234534665337
91920,1790299234525455897,240,-77.59,-98.13,1790299234555824123
92160,1790299234545455897,240,-77.59,-98.13,1790299234575335582
92400,1790299234565455897,240,-77.59,-98.13,1790299234599815070
92640,1790299234585455897,240,-77.64,-99.08,1790299234617101902
92880,1790299234605455897,240,-77.64,-99.08,1790299234636166383
93120,1790299234625455897,240,-77.64,-99.08,1790299234659108613
93360,1790299234645455897,240,-77.64,-99.08,1790299234679702739
93600,1790299234665455897,240,-77.64,-99.08,1790299234701189844
93840,1790299234685455897,240,-77.61,-99.47,1790299234718578643
94080,1790299234705455897,240,-77.61,-99.47,1790299234738879928
94320,1790299234725455897,240,-77.61,-99.47,1790299234758057969
94560,1790299234745455897,240,-77.61,-99.47,1790299234774610359
94800,1790299234765455897,240,-77.61,-99.47,1790299234794688923
95040,1790299234785455897,240,-77.57,-100.2,1790299234816712612
95280,1790299234805455897,240,-77.57,-100.2,1790299234836516772
95520,1790299234825455897,240,-77.57,-100.2,1790299234856401808
95760,1790299234845455897,240,-77.57,-100.2,1790299234876687588
96000,1790299234865455897,240,-77.57,-100.2,1790299234896708533
96240,1790299234885455897,240,-77.61,-100.83,1790299234915549524
96480,1790299234905455897,240,-77.61,-100.83,1790299234936065848
96720,1790299234925455897,240,-77.61,-100.83,1790299234955888097
96960,1790299234945455897,240,-77.61,-100.83,1790299234978300658
97200,1790299234965455897,240,-77.61,-100.83,1790299234998778848
97440,1790299234985455897,240,-77.39,-100.65,1790299235017178587
97680,1790299235005455897,240,-77.39,-100.65,1790299235037189196
97920,1790299235025455897,240,-77.39,-100.65,1790299235058941905
98160,1790299235045455897,240,-77.39,-100.65,1790299235078736148
98400,1790299235065455897,240,-77.39,-100.65,1790299235100418806
98640,1790299235085455897,240,-77.68,-101.03,1790299235118771892
98880,1790299235105455897,240,-77.68,-101.03,1790299235135357876
99120,1790299235125455897,240,-77.68,-101.03,1790299235154263260
99360,1790299235145455897,240,-77.68,-101.03,1790299235174188035
99600,1790299235165455897,240,-77.68,-101.03,1790299235194264293
99840,1790299235185455897,240,-77.55,-101.63,1790299235217575631
100080,1790299235205455897,240,-77.55,-101.63,1790299235237701895
100320,1790299235225455897,240,-77.55,-101.63,1790299235255567355
100560,1790299235245455897,240,-77.55,-101.63,1790299235275125957
100800,1790299235265455897,240,-77.55,-101.63,1790299235298388685
101040,1790299235285455897,240,-77.55,-101.59,1790299235315757719
101280,1790299235305455897,240,-77.55,-101.59,1790299235335953126
101520,1790299235325455897,240,-77.55,-101.59,1790299235358754279
101760,1790299235345455897,240,-77.55,-101.59,1790299235377663504
102000,1790299235365455897,240,-77.55,-101.59,1790299235397127332
102240,1790299235385455897,240,-77.6,-99.18,1790299235419537868
102480,1790299235405455897,240,-77.6,-99.18,1790299235439028375
102720,1790299235425455897,240,-77.6,-99.18,1790299235457798268
102960,1790299235445455897,240,-77.6,-99.18,1790299235477822985
103200,1790299235465455897,240,-77.6,-99.18,1790299235496716007
103440,1790299235485455897,240,-77.46,-99.79,1790299235515578789
103680,1790299235505455897,240,-77.46,-99.79,1790299235540397980
103920,1790299235525455897,240,-77.46,-99.79,1790299235557658902
104160,1790299235545455897,240,-77.46,-99.79,1790299235577171688
104400,1790299235565455897,240,-77.46,-99.79,1790299235596803343
104640,1790299235585455897,240,-77.55,-99.48,1790299235616215978
104880,1790299235605455897,240,-77.55,-99.48,1790299235635663184
105120,1790299235625455897,240,-77.55,-99.48,1790299235655983116
105360,1790299235645455897,240,-77.55,-99.48,1790299235679112170
105600,1790299235665455897,240,-77.55,-99.48,1790299235698333721
105840,1790299235685455897,240,-77.46,-99.55,1790299235716275028
106080,1790299235705455897,240,-77.46,-99.55,1790299235742484324
106320,1790299235725455897,240,-77.46,-99.55,1790299235758841510
